DESTPORT;PROTOCOL;SERVICE;SERVICE
49155;UDP;STUN;2
49160;TCP;BitTorrent;2
49160;TCP;Unknown;54
49160;UDP;BitTorrent;37
49160;UDP;STUN;1
49160;UDP;Unknown;6
49161;TCP;Unknown;3
49161;UDP;BitTorrent;2
49162;TCP;Unknown;1
49163;TCP;Unknown;2
49163;UDP;BitTorrent;2
49164;TCP;Unknown;3
49164;UDP;BitTorrent;1
49165;TCP;Unknown;1
49165;UDP;BitTorrent;3
49168;TCP;BitTorrent;1
49168;TCP;Unknown;1
49168;UDP;BitTorrent;1
49184;UDP;BitTorrent;1
49189;UDP;STUN;2
49192;UDP;STUN;1
49194;UDP;Signal;2
49195;UDP;BitTorrent;1
49195;UDP;STUN;1
49195;UDP;Signal;1
49196;UDP;STUN;1
49197;TCP;Unknown;1
49197;UDP;BitTorrent;1
49198;UDP;BitTorrent;2
49198;UDP;STUN;2
49200;UDP;BitTorrent;1
49204;UDP;STUN;1
49208;UDP;BitTorrent;1
49209;UDP;STUN;2
49216;UDP;STUN;2
49222;TCP;Unknown;1
49222;UDP;BitTorrent;2
49222;UDP;STUN;1
49229;UDP;BitTorrent;1
49235;UDP;STUN;1
49237;TCP;BitTorrent;1
49237;TCP;Unknown;2
49237;UDP;BitTorrent;1
49237;UDP;Signal;2
49239;TCP;Unknown;2
49239;UDP;BitTorrent;1
49252;TCP;RDP;1
49253;TCP;Unknown;1
49253;UDP;Unknown;1
49254;UDP;BitTorrent;1
49260;TCP;RDP;1
49264;UDP;BitTorrent;1
49265;TCP;Unknown;3
49265;UDP;BitTorrent;1
49269;UDP;BitTorrent;1
49274;TCP;RDP;1
49276;UDP;STUN;2
49278;TCP;SSH;1
49281;TCP;RDP;1
49281;TCP;Unknown;3
49281;UDP;BitTorrent;2
49281;UDP;Unknown;1
49282;UDP;BitTorrent;1
49282;UDP;STUN;1
49287;UDP;STUN;2
49296;TCP;RDP;1
49297;UDP;BitTorrent;1
49311;TCP;Unknown;1
49311;UDP;Unknown;1
49312;TCP;HTTP;1
49315;TCP;BitTorrent;1
49315;UDP;Unknown;1
49324;UDP;Signal;2
49328;TCP;RDP;1
49331;UDP;SSDP;1
49331;UDP;Signal;2
49335;TCP;RDP;1
49336;UDP;BitTorrent;3
49340;UDP;STUN;2
49345;UDP;STUN;1
49347;UDP;BitTorrent;1
49353;TCP;Unknown;1
49353;UDP;BitTorrent;1
49355;UDP;STUN;2
49361;UDP;Signal;2
49371;UDP;STUN;2
49375;UDP;STUN;2
49379;TCP;BitTorrent;1
49379;TCP;Unknown;2
49379;UDP;BitTorrent;2
49379;UDP;STUN;2
49391;TCP;MsSQL-TDS;1
49392;TCP;Unknown;1
49404;UDP;STUN;1
49418;TCP;SSH;1
49423;UDP;STUN;2
49424;UDP;Signal;1
49426;UDP;Signal;1
49427;TCP;RDP;1
49435;TCP;RDP;2
49443;TCP;RDP;1
49447;UDP;BitTorrent;1
49448;UDP;STUN;2
49454;TCP;MsSQL-TDS;1
49454;TCP;Unknown;1
49454;UDP;BitTorrent;1
49456;UDP;STUN;1
49456;UDP;Signal;1
49461;UDP;BitTorrent;1
49464;UDP;BitTorrent;1
49470;UDP;STUN;2
49473;UDP;BitTorrent;1
49473;UDP;STUN;6
49475;TCP;TLS;1
49478;UDP;STUN;2
49479;UDP;STUN;2
49481;UDP;BitTorrent;1
49489;UDP;BitTorrent;1
49490;TCP;Unknown;3
49490;UDP;BitTorrent;2
49491;UDP;Signal;2
49493;UDP;STUN;1
49498;UDP;BitTorrent;1
49509;UDP;Signal;1
49513;TCP;RDP;1
49514;UDP;BitTorrent;2
49517;TCP;Unknown;2
49517;UDP;Signal;1
49517;UDP;Unknown;1
49520;UDP;BitTorrent;1
49520;UDP;STUN;2
49520;UDP;Signal;2
49521;UDP;STUN;2
49522;UDP;BitTorrent;1
49523;TCP;Unknown;3
49523;UDP;BitTorrent;1
49527;UDP;Signal;1
49530;UDP;BitTorrent;1
49531;UDP;STUN;2
49533;UDP;BitTorrent;1
49536;UDP;BitTorrent;2
49542;TCP;RDP;1
49548;UDP;BitTorrent;2
49550;UDP;BitTorrent;2
49552;TCP;Unknown;1
49552;UDP;Unknown;1
49557;UDP;STUN;1
49557;UDP;Signal;1
49558;UDP;STUN;1
49559;UDP;BitTorrent;1
49562;UDP;STUN;1
49565;UDP;BitTorrent;1
49568;TCP;Unknown;1
49568;UDP;BitTorrent;1
49569;UDP;BitTorrent;2
49576;UDP;Signal;2
49578;UDP;STUN;1
49580;UDP;STUN;2
49583;TCP;RDP;1
49585;UDP;STUN;2
49586;UDP;STUN;1
49590;UDP;Signal;1
49597;UDP;Signal;2
49601;UDP;BitTorrent;1
49605;TCP;RDP;1
49610;UDP;STUN;1
49611;UDP;STUN;2
49618;UDP;BitTorrent;1
49622;TCP;Unknown;3
49622;UDP;BitTorrent;1
49634;UDP;Unknown;1
49636;TCP;RDP;1
49637;TCP;BitTorrent;2
49637;TCP;Unknown;2
49637;UDP;BitTorrent;1
49637;UDP;STUN;2
49638;TCP;RDP;1
49639;TCP;RDP;1
49644;UDP;STUN;2
49649;TCP;MsSQL-TDS;1
49653;TCP;RDP;1
49653;UDP;BitTorrent;1
49656;UDP;Unknown;1
49659;TCP;RDP;1
49665;UDP;Signal;2
49668;UDP;Signal;2
49675;UDP;BitTorrent;1
49684;UDP;STUN;2
49684;UDP;Signal;1
49690;UDP;STUN;1
49691;TCP;Unknown;1
49691;UDP;BitTorrent;2
49698;TCP;Unknown;3
49698;UDP;Unknown;1
49701;UDP;BitTorrent;1
49702;UDP;STUN;2
49703;UDP;BitTorrent;1
49706;UDP;Signal;1
49709;UDP;BitTorrent;1
49710;UDP;BitTorrent;1
49714;TCP;RDP;1
49721;TCP;Unknown;1
49722;UDP;Signal;2
49728;UDP;STUN;2
49741;UDP;STUN;2
49745;UDP;Unknown;1
49746;UDP;STUN;2
49748;TCP;RDP;1
49761;UDP;STUN;2
49763;TCP;RDP;1
49770;TCP;Unknown;1
49770;UDP;BitTorrent;2
49781;TCP;BitTorrent;1
49781;TCP;RDP;1
49792;UDP;Signal;1
49803;TCP;RDP;1
49812;UDP;BitTorrent;1
49822;UDP;BitTorrent;1
49830;TCP;Unknown;1
49832;UDP;STUN;1
49835;UDP;BitTorrent;3
49838;TCP;RDP;1
49842;TCP;RDP;1
49855;UDP;BitTorrent;1
49860;TCP;RDP;1
49867;TCP;RDP;1
49871;UDP;BitTorrent;5
49880;UDP;Signal;2
49882;UDP;BitTorrent;5
49882;UDP;GoogleHangoutDuo;2
49885;TCP;Unknown;1
49885;UDP;Unknown;1
49892;TCP;RDP;1
49906;TCP;Unknown;1
49906;UDP;BitTorrent;1
49913;UDP;BitTorrent;1
49914;TCP;SSH;1
49914;UDP;STUN;1
49922;UDP;BitTorrent;1
49938;UDP;Signal;2
49945;UDP;STUN;1
49946;UDP;STUN;1
49955;UDP;STUN;1
49958;TCP;RDP;1
49961;TCP;BitTorrent;1
49961;UDP;BitTorrent;1
49962;UDP;BitTorrent;1
49972;UDP;STUN;1
49973;UDP;BitTorrent;2
49981;UDP;Signal;1
49982;UDP;BitTorrent;1
49984;UDP;BitTorrent;1
49985;UDP;STUN;1
49986;UDP;BitTorrent;2
49987;UDP;STUN;1
49992;TCP;Unknown;3
49992;UDP;Unknown;1
50000;TCP;Unknown;2
50000;UDP;BitTorrent;1
50000;UDP;Unknown;1
50001;UDP;BitTorrent;2
50005;UDP;BitTorrent;1
50007;UDP;BitTorrent;6
50008;UDP;BitTorrent;1
50009;UDP;BitTorrent;1
50012;UDP;BitTorrent;1
50025;TCP;Unknown;3
50025;UDP;BitTorrent;1
50025;UDP;Unknown;1
50026;UDP;BitTorrent;1
50032;UDP;BitTorrent;1
50038;UDP;BitTorrent;2
50038;UDP;STUN;2
50041;UDP;STUN;1
50043;UDP;STUN;2
50050;TCP;RDP;1
50050;UDP;Signal;2
50051;TCP;Amazon;3
50051;TCP;Unknown;1
50051;UDP;BitTorrent;3
50053;UDP;BitTorrent;1
50055;UDP;BitTorrent;1
50059;UDP;BitTorrent;1
50060;UDP;BitTorrent;2
50071;TCP;Unknown;1
50071;UDP;Unknown;1
50073;UDP;Signal;2
50075;UDP;BitTorrent;1
50081;UDP;STUN;1
50104;TCP;RDP;1
50108;TCP;RDP;1
50111;TCP;BitTorrent;1
50111;UDP;BitTorrent;1
50112;UDP;STUN;2
50115;TCP;RDP;1
50117;TCP;HTTP;1
50118;TCP;HTTP;1
50119;TCP;HTTP;1
50119;UDP;Signal;2
50120;TCP;HTTP;1
50120;UDP;Signal;2
50124;UDP;BitTorrent;1
50129;UDP;BitTorrent;1
50133;UDP;BitTorrent;1
50140;UDP;STUN;2
50141;TCP;TLS;1
50143;UDP;BitTorrent;1
50144;UDP;STUN;2
50147;UDP;STUN;2
50150;TCP;RDP;1
50150;TCP;SSH;1
50156;UDP;BitTorrent;1
50162;TCP;Unknown;6
50162;UDP;BitTorrent;1
50167;TCP;Unknown;3
50167;UDP;BitTorrent;1
50167;UDP;STUN;2
50172;UDP;STUN;2
50174;TCP;Unknown;2
50174;UDP;BitTorrent;1
50175;UDP;STUN;2
50178;TCP;TLS;1
50178;UDP;Signal;1
50182;UDP;BitTorrent;1
50186;UDP;STUN;1
50195;UDP;BitTorrent;1
50202;UDP;STUN;1
50208;UDP;BitTorrent;1
50212;UDP;Signal;1
50216;TCP;RDP;1
50220;UDP;BitTorrent;1
50223;UDP;STUN;2
50224;TCP;Unknown;4
50224;UDP;BitTorrent;1
50235;UDP;BitTorrent;1
50236;TCP;RDP;1
50237;UDP;BitTorrent;2
50239;TCP;Unknown;3
50239;UDP;BitTorrent;3
50240;TCP;RDP;1
50243;UDP;STUN;1
50244;TCP;RDP;1
50260;UDP;BitTorrent;2
50272;TCP;MsSQL-TDS;1
50272;UDP;BitTorrent;1
50272;UDP;Signal;1
50274;UDP;BitTorrent;1
50276;UDP;STUN;1
50276;UDP;Signal;1
50277;TCP;RDP;1
50278;UDP;STUN;2
50282;UDP;BitTorrent;1
50289;UDP;STUN;2
50294;UDP;STUN;2
50294;UDP;Signal;2
50296;UDP;STUN;2
50305;UDP;GoogleHangoutDuo;2
50308;TCP;Unknown;3
50308;UDP;BitTorrent;1
50309;UDP;BitTorrent;1
50320;TCP;RDP;1
50321;TCP;Unknown;1
50321;UDP;BitTorrent;75
50328;TCP;RDP;1
50330;TCP;HTTP;1
50333;UDP;Signal;1
50336;TCP;MsSQL-TDS;1
50338;UDP;BitTorrent;1
50346;UDP;STUN;2
50353;TCP;RDP;1
50354;TCP;Unknown;2
50354;UDP;BitTorrent;1
50359;UDP;Signal;2
50362;TCP;RDP;1
50364;UDP;STUN;2
50371;UDP;STUN;1
50379;TCP;HTTP;1
50380;TCP;Unknown;1
50380;UDP;BitTorrent;1
50383;UDP;STUN;2
50384;UDP;BitTorrent;1
50384;UDP;GoogleHangoutDuo;1
50384;UDP;STUN;1
50386;TCP;Unknown;1
50386;UDP;BitTorrent;3
50386;UDP;Unknown;1
50400;TCP;Unknown;3
50400;UDP;BitTorrent;1
50412;TCP;Unknown;1
50412;UDP;Signal;1
50412;UDP;Unknown;1
50416;UDP;STUN;1
50426;UDP;STUN;2
50428;TCP;Unknown;3
50428;UDP;BitTorrent;1
50430;UDP;STUN;1
50433;UDP;BitTorrent;1
50437;TCP;Unknown;3
50437;UDP;BitTorrent;1
50448;TCP;RDP;1
50455;UDP;Signal;2
50456;TCP;RDP;1
50457;TCP;Unknown;1
50457;UDP;Unknown;1
50464;UDP;STUN;1
50471;UDP;BitTorrent;1
50472;UDP;STUN;2
50475;UDP;STUN;2
50476;UDP;STUN;2
50485;UDP;STUN;1
50493;UDP;STUN;1
50495;TCP;RDP;1
50498;TCP;HTTP;1
50500;UDP;BitTorrent;2
50502;UDP;BitTorrent;1
50504;TCP;RDP;1
50506;UDP;BitTorrent;2
50511;TCP;MsSQL-TDS;1
50513;UDP;BitTorrent;1
50514;UDP;Signal;1
50515;UDP;STUN;1
50518;UDP;BitTorrent;1
50522;UDP;STUN;2
50530;UDP;BitTorrent;1
50542;TCP;Unknown;3
50542;UDP;BitTorrent;1
50542;UDP;Unknown;1
50543;UDP;BitTorrent;1
50549;UDP;STUN;2
50563;UDP;STUN;4
50575;UDP;STUN;2
50576;UDP;STUN;2
50581;UDP;STUN;1
50581;UDP;Signal;1
50592;UDP;STUN;1
50594;UDP;Signal;1
50596;UDP;BitTorrent;1
50596;UDP;STUN;2
50600;UDP;STUN;1
50602;UDP;Signal;2
50603;UDP;Signal;2
50606;UDP;STUN;2
50613;TCP;RDP;1
50620;UDP;STUN;2
50623;UDP;Signal;2
50629;TCP;RDP;1
50631;TCP;RDP;1
50631;TCP;Unknown;2
50631;UDP;BitTorrent;1
50634;TCP;RDP;1
50635;UDP;BitTorrent;1
50640;TCP;Unknown;3
50640;UDP;BitTorrent;3
50642;UDP;Signal;2
50643;UDP;Signal;2
50644;TCP;Unknown;4
50644;UDP;Unknown;1
50646;UDP;BitTorrent;1
50648;UDP;Signal;1
50655;UDP;BitTorrent;1
50658;UDP;BitTorrent;1
50662;TCP;RDP;1
50663;UDP;STUN;1
50663;UDP;Signal;2
50667;UDP;Signal;2
50668;UDP;BitTorrent;1
50669;UDP;BitTorrent;1
50672;UDP;STUN;1
50672;UDP;Signal;1
50675;TCP;SSH;1
50679;UDP;STUN;2
50683;TCP;RDP;1
50686;TCP;Unknown;3
50686;UDP;BitTorrent;1
50690;TCP;Unknown;1
50690;UDP;BitTorrent;1
50698;UDP;BitTorrent;3
50703;TCP;SSH;1
50706;TCP;RDP;1
50706;TCP;Unknown;1
50706;UDP;BitTorrent;1
50708;UDP;BitTorrent;1
50718;UDP;STUN;2
50719;UDP;BitTorrent;2
50723;UDP;STUN;3
50723;UDP;Signal;1
50726;UDP;Signal;4
50728;UDP;STUN;1
50750;TCP;RDP;1
50751;TCP;Unknown;1
50751;UDP;BitTorrent;1
50752;UDP;BitTorrent;1
50760;TCP;RDP;1
50764;TCP;Unknown;1
50766;UDP;BitTorrent;3
50766;UDP;Signal;2
50768;UDP;STUN;1
50770;UDP;GoogleHangoutDuo;1
50772;UDP;Signal;2
50777;UDP;BitTorrent;1
50782;TCP;HTTP;1
50784;UDP;BitTorrent;1
50786;UDP;BitTorrent;1
50789;UDP;STUN;2
50790;UDP;BitTorrent;1
50791;UDP;Signal;2
50794;UDP;Signal;2
50800;UDP;BitTorrent;1
50801;UDP;Signal;2
50804;UDP;STUN;2
50805;UDP;BitTorrent;2
50819;TCP;RDP;1
50824;UDP;STUN;2
50825;TCP;RDP;1
50831;UDP;BitTorrent;1
50839;TCP;RDP;1
50844;UDP;BitTorrent;1
50847;UDP;STUN;1
50849;UDP;STUN;2
50851;TCP;RDP;1
50854;UDP;STUN;2
50855;TCP;Unknown;3
50855;UDP;BitTorrent;1
50855;UDP;Unknown;1
50856;UDP;BitTorrent;1
50858;UDP;Signal;2
50860;UDP;BitTorrent;1
50861;UDP;BitTorrent;1
50867;UDP;Signal;2
50870;UDP;STUN;1
50870;UDP;Signal;1
50875;TCP;RDP;1
50879;UDP;BitTorrent;1
50884;UDP;BitTorrent;1
50885;TCP;RDP;1
50885;UDP;BitTorrent;1
50892;UDP;Facebook;1
50898;TCP;RDP;1
50900;TCP;RDP;1
50900;UDP;STUN;2
50902;TCP;Unknown;3
50902;UDP;BitTorrent;1
50911;UDP;BitTorrent;1
50917;UDP;BitTorrent;1
50918;TCP;RDP;1
50920;UDP;STUN;2
50926;TCP;RDP;1
50928;TCP;Unknown;5
50928;UDP;BitTorrent;1
50928;UDP;Unknown;1
50933;UDP;STUN;1
50933;UDP;Signal;1
50952;UDP;Signal;2
50954;UDP;BitTorrent;1
50960;UDP;BitTorrent;1
50961;UDP;STUN;1
50961;UDP;Signal;1
50966;UDP;STUN;70
50968;UDP;Signal;2
50981;UDP;BitTorrent;1
50985;TCP;TLS;1
50987;UDP;STUN;2
51000;TCP;RDP;1
51003;TCP;RDP;1
51007;TCP;RDP;1
51016;UDP;BitTorrent;3
51022;UDP;STUN;1
51032;UDP;STUN;2
51033;TCP;Unknown;2
51033;UDP;Unknown;1
51035;UDP;BitTorrent;1
51037;TCP;Unknown;3
51037;UDP;BitTorrent;1
51038;UDP;STUN;2
51039;TCP;RDP;1
51041;TCP;HTTP;1
51044;UDP;Signal;1
51045;UDP;Signal;2
51046;UDP;BitTorrent;2
51046;UDP;Signal;2
51047;TCP;HTTP;1
51050;TCP;Unknown;3
51050;UDP;BitTorrent;1
51050;UDP;Unknown;1
51051;UDP;STUN;2
51053;TCP;RDP;1
51065;TCP;Unknown;2
51065;UDP;BitTorrent;1
51066;UDP;BitTorrent;1
51069;TCP;Unknown;3
51069;UDP;BitTorrent;3
51074;UDP;BitTorrent;2
51077;UDP;BitTorrent;1
51078;UDP;Signal;1
51079;TCP;RDP;1
51081;UDP;BitTorrent;1
51082;TCP;HTTP;1
51085;UDP;BitTorrent;1
51087;UDP;Signal;2
51091;TCP;Unknown;1
51091;UDP;BitTorrent;1
51093;UDP;STUN;1
51094;UDP;STUN;2
51114;UDP;STUN;2
51131;UDP;BitTorrent;1
51134;TCP;Unknown;4
51134;UDP;BitTorrent;1
51134;UDP;Unknown;2
51135;UDP;BitTorrent;1
51138;UDP;BitTorrent;2
51145;UDP;BitTorrent;1
51155;TCP;RDP;1
51156;TCP;Unknown;1
51156;UDP;BitTorrent;1
51157;UDP;BitTorrent;2
51159;TCP;RDP;1
51162;TCP;RDP;1
51166;UDP;STUN;1
51167;TCP;Unknown;1
51176;UDP;STUN;1
51176;UDP;Signal;1
51177;UDP;Signal;1
51182;UDP;BitTorrent;1
51184;UDP;BitTorrent;1
51186;TCP;SSH;1
51189;UDP;Signal;2
51191;TCP;RDP;1
51195;UDP;STUN;2
51197;UDP;Signal;2
51204;UDP;BitTorrent;1
51216;UDP;STUN;1
51220;TCP;Unknown;1
51220;UDP;BitTorrent;1
51221;UDP;STUN;2
51222;TCP;Unknown;1
51222;UDP;BitTorrent;1
51231;UDP;BitTorrent;1
51231;UDP;STUN;1
51234;TCP;BitTorrent;1
51234;TCP;Unknown;1
51234;UDP;BitTorrent;1
51235;UDP;BitTorrent;1
51240;UDP;BitTorrent;3
51250;TCP;RDP;1
51250;UDP;BitTorrent;1
51253;UDP;BitTorrent;1
51260;UDP;BitTorrent;1
51266;TCP;Unknown;1
51266;UDP;BitTorrent;1
51267;UDP;BitTorrent;2
51275;UDP;BitTorrent;1
51281;TCP;BitTorrent;1
51281;UDP;BitTorrent;2
51289;UDP;STUN;2
51290;UDP;STUN;2
51291;TCP;Unknown;2
51291;UDP;Unknown;1
51292;UDP;Signal;1
51301;TCP;Unknown;1
51301;UDP;BitTorrent;1
51302;TCP;TLS;1
51317;UDP;Signal;2
51319;UDP;BitTorrent;1
51326;TCP;RDP;2
51330;TCP;RDP;1
51330;UDP;BitTorrent;1
51333;UDP;STUN;3
51335;UDP;BitTorrent;1
51336;UDP;STUN;4
51337;UDP;BitTorrent;8
51344;UDP;RTP;1
51345;UDP;Signal;1
51345;UDP;WhatsAppCall;1
51353;UDP;Signal;2
51356;TCP;RDP;1
51364;UDP;BitTorrent;1
51365;UDP;Signal;2
51380;UDP;STUN;2
51380;UDP;Signal;2
51384;UDP;STUN;2
51388;UDP;BitTorrent;1
51389;UDP;BitTorrent;1
51405;UDP;STUN;2
51409;UDP;BitTorrent;1
51412;UDP;BitTorrent;4
51413;TCP;BitTorrent;131
51413;TCP;Tor;1
51413;UDP;BitTorrent;716
51413;UDP;Signal;1
51413;UDP;Tor;1
51414;TCP;Unknown;1
51414;UDP;BitTorrent;7
51416;UDP;BitTorrent;1
51417;UDP;BitTorrent;8
51419;UDP;BitTorrent;1
51420;UDP;BitTorrent;3
51422;UDP;BitTorrent;2
51427;UDP;STUN;1
51427;UDP;Unknown;1
51435;TCP;RDP;1
51440;UDP;BitTorrent;1
51445;UDP;BitTorrent;1
51446;UDP;BitTorrent;1
51446;UDP;GoogleHangoutDuo;2
51448;TCP;RDP;1
51450;UDP;BitTorrent;1
51451;UDP;Signal;2
51452;UDP;BitTorrent;3
51455;UDP;BitTorrent;1
51455;UDP;STUN;1
51456;UDP;BitTorrent;1
51457;TCP;MsSQL-TDS;1
51467;UDP;BitTorrent;5
51468;UDP;BitTorrent;1
51468;UDP;STUN;2
51469;UDP;BitTorrent;3
51473;TCP;RDP;1
51474;TCP;Unknown;1
51474;UDP;BitTorrent;3
51476;UDP;BitTorrent;2
51477;TCP;RDP;1
51483;TCP;Unknown;5
51483;UDP;BitTorrent;3
51483;UDP;Signal;1
51492;UDP;STUN;2
51497;UDP;BitTorrent;1
51499;UDP;BitTorrent;2
51501;UDP;BitTorrent;1
51505;UDP;STUN;2
51506;UDP;STUN;2
51507;UDP;Signal;1
51515;UDP;BitTorrent;4
51516;UDP;BitTorrent;2
51519;UDP;BitTorrent;2
51521;UDP;Signal;1
51522;UDP;Signal;2
51527;TCP;RDP;1
51530;UDP;Signal;2
51531;TCP;Unknown;2
51531;UDP;BitTorrent;1
51539;UDP;STUN;1
51548;TCP;MsSQL-TDS;1
51555;UDP;STUN;2
51557;UDP;BitTorrent;1
51558;TCP;RDP;1
51558;TCP;SSH;2
51569;TCP;Unknown;1
51569;UDP;Unknown;1
51573;TCP;RDP;1
51576;UDP;STUN;2
51577;UDP;GoogleHangoutDuo;2
51580;TCP;Unknown;1
51580;UDP;BitTorrent;1
51582;UDP;BitTorrent;2
51592;UDP;BitTorrent;1
51599;UDP;BitTorrent;1
51599;UDP;STUN;2
51600;UDP;BitTorrent;1
51601;UDP;WhatsAppCall;2
51602;TCP;Unknown;4
51602;UDP;BitTorrent;1
51602;UDP;STUN;1
51602;UDP;Signal;1
51603;UDP;STUN;1
51603;UDP;Signal;1
51615;UDP;STUN;4
51618;UDP;BitTorrent;1
51622;TCP;Unknown;1
51622;UDP;BitTorrent;3
51629;TCP;RDP;1
51631;UDP;STUN;2
51637;TCP;FTP_DATA;1
51637;UDP;STUN;1
51640;UDP;STUN;2
51640;UDP;Signal;1
51643;UDP;STUN;2
51653;UDP;BitTorrent;1
51655;UDP;BitTorrent;1
51662;UDP;BitTorrent;1
51665;UDP;BitTorrent;1
51675;UDP;BitTorrent;1
51683;TCP;Unknown;3
51683;UDP;Unknown;1
51692;TCP;Unknown;2
51692;UDP;BitTorrent;1
51698;UDP;GoogleHangoutDuo;2
51700;UDP;BitTorrent;1
51704;UDP;Signal;2
51710;TCP;HTTP;1
51715;UDP;BitTorrent;1
51720;UDP;GoogleHangoutDuo;1
51720;UDP;STUN;1
51724;UDP;GoogleHangoutDuo;2
51724;UDP;STUN;1
51727;UDP;Signal;1
51728;UDP;BitTorrent;1
51730;UDP;Signal;3
51755;UDP;BitTorrent;2
51755;UDP;Signal;2
51757;UDP;BitTorrent;1
51758;UDP;STUN;1
51760;UDP;BitTorrent;1
51762;TCP;RDP;1
51764;UDP;STUN;1
51781;TCP;Unknown;1
51786;TCP;RDP;1
51788;UDP;Signal;1
51794;UDP;STUN;1
51799;UDP;BitTorrent;1
51800;UDP;BitTorrent;1
51802;UDP;BitTorrent;1
51804;UDP;Signal;2
51805;UDP;STUN;3
51812;UDP;BitTorrent;2
51812;UDP;STUN;1
51812;UDP;Signal;1
51814;TCP;RDP;1
51815;UDP;BitTorrent;1
51819;UDP;STUN;1
51824;UDP;STUN;2
51830;UDP;Signal;2
51835;TCP;RDP;1
51844;UDP;BitTorrent;1
51844;UDP;STUN;2
51847;TCP;MsSQL-TDS;1
51849;UDP;Signal;2
51851;UDP;STUN;1
51854;UDP;BitTorrent;1
51855;UDP;STUN;2
51857;UDP;STUN;2
51865;UDP;STUN;1
51865;UDP;Signal;1
51867;UDP;BitTorrent;1
51871;UDP;STUN;2
51880;TCP;RDP;1
51881;UDP;BitTorrent;2
51881;UDP;STUN;1
51881;UDP;Signal;1
51890;UDP;BitTorrent;1
51897;UDP;BitTorrent;1
51897;UDP;STUN;2
51908;UDP;STUN;2
51913;UDP;BitTorrent;2
51917;UDP;STUN;2
51918;UDP;BitTorrent;1
51919;UDP;STUN;1
51919;UDP;Signal;1
51920;UDP;BitTorrent;1
51921;UDP;BitTorrent;1
51923;TCP;Unknown;3
51923;UDP;BitTorrent;1
51925;TCP;Unknown;3
51925;UDP;BitTorrent;1
51929;UDP;BitTorrent;1
51930;UDP;STUN;1
51932;UDP;STUN;1
51934;TCP;TLS;1
51939;UDP;STUN;1
51944;UDP;GoogleHangoutDuo;1
51944;UDP;Signal;1
51946;UDP;BitTorrent;1
51959;TCP;RDP;1
51960;UDP;STUN;1
51967;UDP;WhatsAppCall;1
51968;TCP;Unknown;3
51968;UDP;BitTorrent;2
51968;UDP;Unknown;1
51970;UDP;BitTorrent;1
51978;UDP;GoogleHangoutDuo;1
51978;UDP;Signal;1
51983;UDP;STUN;1
52009;UDP;STUN;2
52015;UDP;STUN;1
52016;UDP;BitTorrent;2
52034;UDP;GoogleHangoutDuo;1
52034;UDP;STUN;1
52039;UDP;Signal;2
52050;UDP;BitTorrent;3
52052;UDP;BitTorrent;2
52054;UDP;STUN;1
52060;UDP;STUN;2
52062;TCP;Unknown;1
52062;UDP;BitTorrent;1
52066;UDP;BitTorrent;2
52069;UDP;Signal;2
52070;UDP;BitTorrent;1
52072;TCP;RDP;1
52076;UDP;STUN;1
52077;TCP;RDP;1
52077;TCP;Unknown;1
52077;UDP;BitTorrent;1
52079;UDP;BitTorrent;1
52081;UDP;STUN;2
52082;TCP;RDP;1
52088;UDP;STUN;2
52093;UDP;BitTorrent;1
52096;TCP;RDP;1
52096;TCP;Unknown;1
52099;UDP;BitTorrent;2
52101;UDP;BitTorrent;1
52107;UDP;BitTorrent;1
52109;UDP;STUN;2
52120;TCP;Unknown;3
52120;UDP;BitTorrent;1
52130;UDP;BitTorrent;2
52136;UDP;BitTorrent;3
52137;UDP;BitTorrent;1
52140;UDP;STUN;1
52145;UDP;GoogleHangoutDuo;1
52145;UDP;Signal;1
52147;TCP;Unknown;1
52147;UDP;BitTorrent;3
52149;UDP;STUN;2
52150;TCP;Unknown;3
52150;UDP;BitTorrent;1
52153;UDP;BitTorrent;2
52154;UDP;BitTorrent;2
52162;UDP;BitTorrent;2
52166;UDP;STUN;2
52170;UDP;STUN;2
52173;UDP;BitTorrent;1
52176;UDP;STUN;2
52179;UDP;STUN;2
52181;UDP;STUN;1
52182;TCP;RDP;1
52183;UDP;Signal;2
52186;UDP;STUN;1
52193;UDP;STUN;1
52194;TCP;Unknown;1
52194;UDP;Unknown;1
52203;TCP;RDP;1
52207;UDP;BitTorrent;1
52209;UDP;STUN;3
52210;UDP;STUN;2
52211;UDP;BitTorrent;1
52215;TCP;Unknown;4
52215;UDP;BitTorrent;1
52215;UDP;Unknown;1
52220;UDP;BitTorrent;1
52231;UDP;Signal;2
52236;UDP;STUN;2
52237;UDP;GoogleHangoutDuo;1
52241;UDP;STUN;2
52242;UDP;STUN;1
52242;UDP;Signal;1
52246;UDP;STUN;2
52253;UDP;STUN;2
52255;UDP;STUN;2
52258;UDP;STUN;1
52262;TCP;RDP;1
52263;TCP;RDP;1
52271;TCP;RDP;1
52271;UDP;BitTorrent;1
52273;UDP;Signal;1
52281;TCP;MsSQL-TDS;1
52283;UDP;STUN;2
52290;UDP;STUN;3
52292;UDP;Signal;1
52293;UDP;BitTorrent;1
52293;UDP;STUN;2
52298;UDP;STUN;1
52305;UDP;BitTorrent;2
52308;UDP;Signal;1
52320;UDP;STUN;2
52321;TCP;RDP;1
52321;UDP;STUN;1
52321;UDP;Signal;1
52323;UDP;BitTorrent;1
52325;UDP;STUN;1
52333;UDP;STUN;2
52337;UDP;STUN;1
